timestamp,total_hourly_person,hour,total_hourly_sitting,total_sitting_duration,hourly_sitting_index,date,temperature_x,precipiation_amount_x,precipitation_chance_x,percent_cloud_cover_x,percent_humidity_x,conditions_x,conditions_2_x,temperature_y,precipiation_amount_y,precipitation_chance_y,percent_cloud_cover_y,percent_humidity_y,conditions_y,conditions_2_y
2024-07-29 15:00:00,5,15,0.0,0.0,0.0,07/29/2024,64.2,0.006,100.0,94.2,76.26,"Rain, Overcast",Rainy,64.2,0.006,100.0,94.2,76.26,"Rain, Overcast",Rainy
2024-07-29 16:00:00,2,16,0.0,0.0,0.0,07/29/2024,64.7,0.0,0.0,100.0,74.49,Overcast,Cloudy,64.7,0.0,0.0,100.0,74.49,Overcast,Cloudy
2024-07-29 17:00:00,6,17,0.0,0.0,0.0,07/29/2024,62.0,0.0,0.0,68.5,88.81,Partially cloudy,Cloudy,62.0,0.0,0.0,68.5,88.81,Partially cloudy,Cloudy
2024-07-29 18:00:00,1,18,0.0,0.0,0.0,07/29/2024,60.8,0.0,0.0,94.2,93.4,Overcast,Cloudy,60.8,0.0,0.0,94.2,93.4,Overcast,Cloudy
2024-07-29 19:00:00,0,19,0.0,0.0,,07/29/2024,60.0,0.0,0.0,17.1,96.4,Clear,Clear,60.0,0.0,0.0,17.1,96.4,Clear,Clear
2024-07-29 20:00:00,0,20,0.0,0.0,,07/29/2024,59.5,0.0,0.0,33.5,95.24,Partially cloudy,Cloudy,59.5,0.0,0.0,33.5,95.24,Partially cloudy,Cloudy
2024-07-29 21:00:00,1,21,0.0,0.0,0.0,07/29/2024,59.4,0.041,100.0,84.2,94.48,"Rain, Partially cloudy",Rainy,59.4,0.041,100.0,84.2,94.48,"Rain, Partially cloudy",Rainy
2024-07-29 22:00:00,1,22,0.0,0.0,0.0,07/29/2024,59.2,0.0,0.0,97.2,92.93,Overcast,Cloudy,59.2,0.0,0.0,97.2,92.93,Overcast,Cloudy
2024-07-29 23:00:00,1,23,0.0,0.0,0.0,07/29/2024,59.0,0.0,0.0,80.8,92.57,Partially cloudy,Cloudy,59.0,0.0,0.0,80.8,92.57,Partially cloudy,Cloudy
2024-07-30 00:00:00,0,0,0.0,0.0,,07/30/2024,57.9,0.0,0.0,65.1,94.18,Partially cloudy,Cloudy,57.9,0.0,0.0,65.1,94.18,Partially cloudy,Cloudy
2024-07-30 01:00:00,0,1,0.0,0.0,,07/30/2024,58.0,0.0,0.0,11.3,94.51,Clear,Clear,58.0,0.0,0.0,11.3,94.51,Clear,Clear
2024-07-30 02:00:00,1,2,0.0,0.0,0.0,07/30/2024,57.0,0.0,0.0,7.1,95.7,Clear,Clear,57.0,0.0,0.0,7.1,95.7,Clear,Clear
2024-07-30 03:00:00,0,3,0.0,0.0,,07/30/2024,56.4,0.005,100.0,59.3,98.64,"Rain, Partially cloudy",Rainy,56.4,0.005,100.0,59.3,98.64,"Rain, Partially cloudy",Rainy
2024-07-30 04:00:00,1,4,0.0,0.0,0.0,07/30/2024,56.4,0.0,0.0,15.0,98.77,Clear,Clear,56.4,0.0,0.0,15.0,98.77,Clear,Clear
2024-07-30 05:00:00,0,5,0.0,0.0,,07/30/2024,55.4,0.0,0.0,37.0,98.72,Partially cloudy,Cloudy,55.4,0.0,0.0,37.0,98.72,Partially cloudy,Cloudy
2024-07-30 06:00:00,0,6,0.0,0.0,,07/30/2024,54.5,0.0,0.0,39.1,98.99,Partially cloudy,Cloudy,54.5,0.0,0.0,39.1,98.99,Partially cloudy,Cloudy
2024-07-30 07:00:00,1,7,0.0,0.0,0.0,07/30/2024,54.2,0.0,0.0,6.2,98.91,Clear,Clear,54.2,0.0,0.0,6.2,98.91,Clear,Clear
2024-07-30 08:00:00,3,8,0.0,0.0,0.0,07/30/2024,56.3,0.0,0.0,5.0,98.71,Clear,Clear,56.3,0.0,0.0,5.0,98.71,Clear,Clear
2024-07-30 09:00:00,5,9,1.0,0.0,20.0,07/30/2024,58.5,0.0,0.0,73.3,98.22,Partially cloudy,Cloudy,58.5,0.0,0.0,73.3,98.22,Partially cloudy,Cloudy
2024-07-30 10:00:00,6,10,0.0,0.0,0.0,07/30/2024,60.3,0.0,0.0,19.4,97.31,Clear,Clear,60.3,0.0,0.0,19.4,97.31,Clear,Clear
2024-07-30 11:00:00,7,11,0.0,0.0,0.0,07/30/2024,64.2,0.0,0.0,9.0,89.22,Clear,Clear,64.2,0.0,0.0,9.0,89.22,Clear,Clear
2024-07-30 12:00:00,7,12,0.0,0.0,0.0,07/30/2024,65.2,0.0,0.0,88.4,79.08,Partially cloudy,Cloudy,65.2,0.0,0.0,88.4,79.08,Partially cloudy,Cloudy
2024-07-30 13:00:00,4,13,0.0,0.0,0.0,07/30/2024,67.2,0.0,0.0,12.6,76.51,Clear,Clear,67.2,0.0,0.0,12.6,76.51,Clear,Clear
2024-07-30 14:00:00,2,14,0.0,0.0,0.0,07/30/2024,67.6,0.0,0.0,2.4,70.3,Clear,Clear,67.6,0.0,0.0,2.4,70.3,Clear,Clear
2024-07-30 15:00:00,9,15,0.0,0.0,0.0,07/30/2024,67.4,0.029,100.0,94.2,68.08,"Rain, Overcast",Rainy,67.4,0.029,100.0,94.2,68.08,"Rain, Overcast",Rainy
2024-07-30 16:00:00,5,16,0.0,0.0,0.0,07/30/2024,65.4,0.0,0.0,0.0,74.93,Clear,Clear,65.4,0.0,0.0,0.0,74.93,Clear,Clear
2024-07-30 17:00:00,2,17,0.0,0.0,0.0,07/30/2024,62.9,0.0,0.0,0.0,82.65,Clear,Clear,62.9,0.0,0.0,0.0,82.65,Clear,Clear
2024-07-30 18:00:00,0,18,0.0,0.0,,07/30/2024,62.2,0.0,0.0,84.2,85.23,Partially cloudy,Cloudy,62.2,0.0,0.0,84.2,85.23,Partially cloudy,Cloudy
2024-07-30 19:00:00,1,19,0.0,0.0,0.0,07/30/2024,61.4,0.0,0.0,0.0,88.92,Clear,Clear,61.4,0.0,0.0,0.0,88.92,Clear,Clear
2024-07-30 20:00:00,1,20,0.0,0.0,0.0,07/30/2024,60.6,0.0,0.0,0.0,92.53,Clear,Clear,60.6,0.0,0.0,0.0,92.53,Clear,Clear
2024-07-30 21:00:00,1,21,0.0,0.0,0.0,07/30/2024,59.0,0.045,100.0,39.1,94.82,"Rain, Partially cloudy",Rainy,59.0,0.045,100.0,39.1,94.82,"Rain, Partially cloudy",Rainy
2024-07-30 22:00:00,0,22,0.0,0.0,,07/30/2024,57.9,0.0,0.0,3.3,96.19,Clear,Clear,57.9,0.0,0.0,3.3,96.19,Clear,Clear
2024-07-30 23:00:00,0,23,0.0,0.0,,07/30/2024,58.1,0.0,0.0,16.3,97.41,Clear,Clear,58.1,0.0,0.0,16.3,97.41,Clear,Clear
2024-07-31 00:00:00,0,0,0.0,0.0,,07/31/2024,57.7,0.0,0.0,10.0,97.69,Clear,Clear,57.7,0.0,0.0,10.0,97.69,Clear,Clear
2024-07-31 01:00:00,1,1,0.0,0.0,0.0,07/31/2024,57.0,0.0,0.0,13.4,97.77,Clear,Clear,57.0,0.0,0.0,13.4,97.77,Clear,Clear
2024-07-31 02:00:00,2,2,0.0,0.0,0.0,07/31/2024,56.1,0.0,0.0,5.4,98.21,Clear,Clear,56.1,0.0,0.0,5.4,98.21,Clear,Clear
2024-07-31 03:00:00,0,3,0.0,0.0,,07/31/2024,55.6,0.006,100.0,10.0,97.57,Rain,Rainy,55.6,0.006,100.0,10.0,97.57,Rain,Rainy
2024-07-31 04:00:00,3,4,0.0,0.0,0.0,07/31/2024,54.9,0.0,0.0,8.8,98.22,Clear,Clear,54.9,0.0,0.0,8.8,98.22,Clear,Clear
2024-07-31 05:00:00,1,5,0.0,0.0,0.0,07/31/2024,54.3,0.0,0.0,8.2,98.34,Clear,Clear,54.3,0.0,0.0,8.2,98.34,Clear,Clear
2024-07-31 06:00:00,0,6,0.0,0.0,,07/31/2024,54.1,0.0,0.0,10.0,98.57,Clear,Clear,54.1,0.0,0.0,10.0,98.57,Clear,Clear
2024-07-31 07:00:00,2,7,0.0,0.0,0.0,07/31/2024,53.8,0.0,0.0,6.9,98.22,Clear,Clear,53.8,0.0,0.0,6.9,98.22,Clear,Clear
2024-07-31 08:00:00,1,8,0.0,0.0,0.0,07/31/2024,55.6,0.0,0.0,2.7,98.42,Clear,Clear,55.6,0.0,0.0,2.7,98.42,Clear,Clear
2024-07-31 09:00:00,5,9,0.0,0.0,0.0,07/31/2024,60.9,0.0,0.0,10.0,86.76,Clear,Clear,60.9,0.0,0.0,10.0,86.76,Clear,Clear
2024-07-31 10:00:00,3,10,0.0,0.0,0.0,07/31/2024,64.9,0.0,0.0,4.1,73.01,Clear,Clear,64.9,0.0,0.0,4.1,73.01,Clear,Clear
2024-07-31 11:00:00,8,11,1.0,0.6333333333333333,12.5,07/31/2024,68.6,0.0,0.0,6.7,65.85,Clear,Clear,68.6,0.0,0.0,6.7,65.85,Clear,Clear
2024-07-31 12:00:00,9,12,1.0,0.0,11.11,07/31/2024,69.8,0.0,0.0,73.3,65.81,Partially cloudy,Cloudy,69.8,0.0,0.0,73.3,65.81,Partially cloudy,Cloudy
2024-07-31 13:00:00,3,13,0.0,0.0,0.0,07/31/2024,71.9,0.0,0.0,4.7,64.68,Clear,Clear,71.9,0.0,0.0,4.7,64.68,Clear,Clear
2024-07-31 14:00:00,4,14,0.0,0.0,0.0,07/31/2024,71.4,0.0,0.0,0.1,67.69,Clear,Clear,71.4,0.0,0.0,0.1,67.69,Clear,Clear
2024-07-31 15:00:00,4,15,0.0,0.0,0.0,07/31/2024,68.2,0.014,100.0,94.2,75.67,"Rain, Overcast",Rainy,68.2,0.014,100.0,94.2,75.67,"Rain, Overcast",Rainy
2024-07-31 16:00:00,15,16,0.0,0.0,0.0,07/31/2024,68.7,0.0,0.0,4.1,72.79,Clear,Clear,68.7,0.0,0.0,4.1,72.79,Clear,Clear
2024-07-31 17:00:00,11,17,0.0,0.0,0.0,07/31/2024,68.1,0.0,0.0,0.0,76.34,Clear,Clear,68.1,0.0,0.0,0.0,76.34,Clear,Clear
2024-07-31 18:00:00,2,18,0.0,0.0,0.0,07/31/2024,67.1,0.0,0.0,94.2,78.7,Overcast,Cloudy,67.1,0.0,0.0,94.2,78.7,Overcast,Cloudy
2024-07-31 19:00:00,5,19,0.0,0.0,0.0,07/31/2024,64.9,0.0,0.0,98.8,91.2,Overcast,Cloudy,64.9,0.0,0.0,98.8,91.2,Overcast,Cloudy
2024-07-31 20:00:00,0,20,0.0,0.0,,07/31/2024,59.9,0.0,0.0,99.7,93.46,Overcast,Cloudy,59.9,0.0,0.0,99.7,93.46,Overcast,Cloudy
2024-07-31 21:00:00,0,21,0.0,0.0,,07/31/2024,61.5,0.242,100.0,100.0,94.87,"Rain, Overcast",Rainy,61.5,0.242,100.0,100.0,94.87,"Rain, Overcast",Rainy
2024-07-31 22:00:00,2,22,0.0,0.0,0.0,07/31/2024,60.6,0.0,0.0,100.0,93.05,Overcast,Cloudy,60.6,0.0,0.0,100.0,93.05,Overcast,Cloudy
2024-07-31 23:00:00,1,23,0.0,0.0,0.0,07/31/2024,57.8,0.0,0.0,100.0,91.62,Overcast,Cloudy,57.8,0.0,0.0,100.0,91.62,Overcast,Cloudy
2024-08-01 00:00:00,0,0,0.0,0.0,,08/01/2024,57.6,0.0,0.0,95.8,91.11,Overcast,Cloudy,57.6,0.0,0.0,95.8,91.11,Overcast,Cloudy
2024-08-01 01:00:00,0,1,0.0,0.0,,08/01/2024,57.3,0.0,0.0,100.0,79.18,Overcast,Cloudy,57.3,0.0,0.0,100.0,79.18,Overcast,Cloudy
2024-08-01 02:00:00,0,2,0.0,0.0,,08/01/2024,58.1,0.0,0.0,100.0,71.1,Overcast,Cloudy,58.1,0.0,0.0,100.0,71.1,Overcast,Cloudy
2024-08-01 03:00:00,0,3,0.0,0.0,,08/01/2024,56.3,0.156,100.0,66.7,67.28,"Rain, Partially cloudy",Rainy,56.3,0.156,100.0,66.7,67.28,"Rain, Partially cloudy",Rainy
2024-08-01 04:00:00,0,4,0.0,0.0,,08/01/2024,54.0,0.0,0.0,72.8,76.58,Partially cloudy,Cloudy,54.0,0.0,0.0,72.8,76.58,Partially cloudy,Cloudy
2024-08-01 05:00:00,0,5,0.0,0.0,,08/01/2024,55.7,0.0,0.0,65.3,59.2,Partially cloudy,Cloudy,55.7,0.0,0.0,65.3,59.2,Partially cloudy,Cloudy
2024-08-01 06:00:00,0,6,0.0,0.0,,08/01/2024,55.4,0.0,0.0,94.2,58.61,Overcast,Cloudy,55.4,0.0,0.0,94.2,58.61,Overcast,Cloudy
2024-08-01 07:00:00,4,7,1.0,1.35,25.0,08/01/2024,54.3,0.0,0.0,89.3,61.55,Partially cloudy,Cloudy,54.3,0.0,0.0,89.3,61.55,Partially cloudy,Cloudy
2024-08-01 08:00:00,3,8,0.0,0.0,0.0,08/01/2024,54.6,0.0,0.0,58.5,70.27,Partially cloudy,Cloudy,54.6,0.0,0.0,58.5,70.27,Partially cloudy,Cloudy
2024-08-01 09:00:00,5,9,0.0,0.0,0.0,08/01/2024,56.5,0.0,0.0,47.7,60.93,Partially cloudy,Cloudy,56.5,0.0,0.0,47.7,60.93,Partially cloudy,Cloudy
2024-08-01 10:00:00,5,10,0.0,0.0,0.0,08/01/2024,58.1,0.0,0.0,39.4,58.61,Partially cloudy,Cloudy,58.1,0.0,0.0,39.4,58.61,Partially cloudy,Cloudy
2024-08-01 11:00:00,6,11,0.0,0.0,0.0,08/01/2024,59.7,0.0,0.0,5.0,54.77,Clear,Clear,59.7,0.0,0.0,5.0,54.77,Clear,Clear
2024-08-01 12:00:00,9,12,0.0,0.0,0.0,08/01/2024,60.4,0.0,0.0,34.2,53.62,Partially cloudy,Cloudy,60.4,0.0,0.0,34.2,53.62,Partially cloudy,Cloudy
2024-08-01 13:00:00,9,13,0.0,0.0,0.0,08/01/2024,56.7,0.0,0.0,13.5,69.52,Clear,Clear,56.7,0.0,0.0,13.5,69.52,Clear,Clear
2024-08-01 14:00:00,4,14,0.0,0.0,0.0,08/01/2024,56.2,0.0,0.0,45.2,70.08,Partially cloudy,Cloudy,56.2,0.0,0.0,45.2,70.08,Partially cloudy,Cloudy
2024-08-01 15:00:00,6,15,0.0,0.0,0.0,08/01/2024,56.2,0.015,100.0,47.7,68.18,"Rain, Partially cloudy",Rainy,56.2,0.015,100.0,47.7,68.18,"Rain, Partially cloudy",Rainy
2024-08-01 16:00:00,3,16,0.0,0.0,0.0,08/01/2024,56.3,0.0,0.0,100.0,67.77,Overcast,Cloudy,56.3,0.0,0.0,100.0,67.77,Overcast,Cloudy
2024-08-01 17:00:00,6,17,0.0,0.0,0.0,08/01/2024,54.5,0.0,0.0,100.0,71.34,Overcast,Cloudy,54.5,0.0,0.0,100.0,71.34,Overcast,Cloudy
2024-08-01 18:00:00,2,18,0.0,0.0,0.0,08/01/2024,53.1,0.0,0.0,59.3,76.88,Partially cloudy,Cloudy,53.1,0.0,0.0,59.3,76.88,Partially cloudy,Cloudy
2024-08-01 19:00:00,3,19,0.0,0.0,0.0,08/01/2024,51.3,0.0,0.0,100.0,85.67,Overcast,Cloudy,51.3,0.0,0.0,100.0,85.67,Overcast,Cloudy
2024-08-01 20:00:00,0,20,0.0,0.0,,08/01/2024,50.2,0.0,0.0,98.3,89.47,Overcast,Cloudy,50.2,0.0,0.0,98.3,89.47,Overcast,Cloudy
2024-08-01 21:00:00,1,21,0.0,0.0,0.0,08/01/2024,49.9,0.022,100.0,77.4,91.84,"Rain, Partially cloudy",Rainy,49.9,0.022,100.0,77.4,91.84,"Rain, Partially cloudy",Rainy
2024-08-01 22:00:00,3,22,0.0,0.0,0.0,08/01/2024,49.1,0.0,0.0,83.3,91.74,Partially cloudy,Cloudy,49.1,0.0,0.0,83.3,91.74,Partially cloudy,Cloudy
2024-08-01 23:00:00,0,23,0.0,0.0,,08/01/2024,48.4,0.0,0.0,96.2,94.69,Overcast,Cloudy,48.4,0.0,0.0,96.2,94.69,Overcast,Cloudy
2024-08-02 00:00:00,1,0,0.0,0.0,0.0,08/02/2024,47.9,0.0,0.0,68.4,95.13,Partially cloudy,Cloudy,47.9,0.0,0.0,68.4,95.13,Partially cloudy,Cloudy
2024-08-02 01:00:00,0,1,0.0,0.0,,08/02/2024,47.7,0.0,0.0,95.7,96.09,Overcast,Cloudy,47.7,0.0,0.0,95.7,96.09,Overcast,Cloudy
2024-08-02 02:00:00,0,2,0.0,0.0,,08/02/2024,48.4,0.0,0.0,99.8,95.52,Overcast,Cloudy,48.4,0.0,0.0,99.8,95.52,Overcast,Cloudy
2024-08-02 03:00:00,0,3,0.0,0.0,,08/02/2024,48.2,0.003,100.0,90.0,95.16,"Rain, Partially cloudy",Rainy,48.2,0.003,100.0,90.0,95.16,"Rain, Partially cloudy",Rainy
2024-08-02 04:00:00,0,4,0.0,0.0,,08/02/2024,47.4,0.0,0.0,99.5,93.09,Overcast,Cloudy,47.4,0.0,0.0,99.5,93.09,Overcast,Cloudy
2024-08-02 05:00:00,0,5,0.0,0.0,,08/02/2024,46.0,0.0,0.0,96.9,93.51,Overcast,Cloudy,46.0,0.0,0.0,96.9,93.51,Overcast,Cloudy
2024-08-02 06:00:00,1,6,0.0,0.0,0.0,08/02/2024,46.5,0.0,0.0,94.2,95.21,Overcast,Cloudy,46.5,0.0,0.0,94.2,95.21,Overcast,Cloudy
2024-08-02 07:00:00,2,7,0.0,0.0,0.0,08/02/2024,47.3,0.0,0.0,100.0,95.31,Overcast,Cloudy,47.3,0.0,0.0,100.0,95.31,Overcast,Cloudy
2024-08-02 08:00:00,4,8,0.0,0.0,0.0,08/02/2024,48.4,0.0,0.0,100.0,92.16,Overcast,Cloudy,48.4,0.0,0.0,100.0,92.16,Overcast,Cloudy
2024-08-02 09:00:00,3,9,0.0,0.0,0.0,08/02/2024,51.3,0.0,0.0,94.2,81.43,Overcast,Cloudy,51.3,0.0,0.0,94.2,81.43,Overcast,Cloudy
2024-08-02 10:00:00,7,10,0.0,0.0,0.0,08/02/2024,55.9,0.0,0.0,100.0,67.84,Overcast,Cloudy,55.9,0.0,0.0,100.0,67.84,Overcast,Cloudy
2024-08-02 11:00:00,7,11,1.0,2.583333333333333,14.29,08/02/2024,58.8,0.0,0.0,99.8,58.87,Overcast,Cloudy,58.8,0.0,0.0,99.8,58.87,Overcast,Cloudy
2024-08-02 12:00:00,8,12,0.0,0.0,0.0,08/02/2024,59.9,0.0,0.0,94.2,55.44,Overcast,Cloudy,59.9,0.0,0.0,94.2,55.44,Overcast,Cloudy
2024-08-02 13:00:00,15,13,0.0,0.0,0.0,08/02/2024,60.4,0.0,0.0,100.0,54.57,Overcast,Cloudy,60.4,0.0,0.0,100.0,54.57,Overcast,Cloudy
2024-08-02 14:00:00,8,14,0.0,0.0,0.0,08/02/2024,60.6,0.0,0.0,100.0,55.1,Overcast,Cloudy,60.6,0.0,0.0,100.0,55.1,Overcast,Cloudy
2024-08-02 15:00:00,7,15,0.0,0.0,0.0,08/02/2024,60.5,0.002,100.0,94.2,55.79,"Rain, Overcast",Rainy,60.5,0.002,100.0,94.2,55.79,"Rain, Overcast",Rainy
2024-08-02 16:00:00,7,16,0.0,0.0,0.0,08/02/2024,59.1,0.0,0.0,97.2,60.08,Overcast,Cloudy,59.1,0.0,0.0,97.2,60.08,Overcast,Cloudy
2024-08-02 17:00:00,5,17,0.0,0.0,0.0,08/02/2024,58.3,0.0,0.0,100.0,62.6,Overcast,Cloudy,58.3,0.0,0.0,100.0,62.6,Overcast,Cloudy
2024-08-02 18:00:00,4,18,0.0,0.0,0.0,08/02/2024,55.7,0.0,0.0,94.2,69.94,Overcast,Cloudy,55.7,0.0,0.0,94.2,69.94,Overcast,Cloudy
2024-08-02 19:00:00,2,19,0.0,0.0,0.0,08/02/2024,55.4,0.0,0.0,100.0,73.3,Overcast,Cloudy,55.4,0.0,0.0,100.0,73.3,Overcast,Cloudy
2024-08-02 20:00:00,1,20,0.0,0.0,0.0,08/02/2024,54.1,0.0,0.0,100.0,76.22,Overcast,Cloudy,54.1,0.0,0.0,100.0,76.22,Overcast,Cloudy
2024-08-02 21:00:00,2,21,0.0,0.0,0.0,08/02/2024,53.4,0.0,0.0,76.7,78.81,Partially cloudy,Cloudy,53.4,0.0,0.0,76.7,78.81,Partially cloudy,Cloudy
2024-08-02 22:00:00,0,22,0.0,0.0,,08/02/2024,51.9,0.0,0.0,38.4,84.0,Partially cloudy,Cloudy,51.9,0.0,0.0,38.4,84.0,Partially cloudy,Cloudy
2024-08-02 23:00:00,1,23,0.0,0.0,0.0,08/02/2024,50.4,0.0,0.0,16.6,88.3,Clear,Clear,50.4,0.0,0.0,16.6,88.3,Clear,Clear
2024-08-03 00:00:00,0,0,0.0,0.0,,08/03/2024,48.5,0.0,0.0,39.3,91.97,Partially cloudy,Cloudy,48.5,0.0,0.0,39.3,91.97,Partially cloudy,Cloudy
2024-08-03 01:00:00,0,1,0.0,0.0,,08/03/2024,46.6,0.0,0.0,5.0,94.14,Clear,Clear,46.6,0.0,0.0,5.0,94.14,Clear,Clear
2024-08-03 02:00:00,0,2,0.0,0.0,,08/03/2024,45.8,0.0,0.0,5.0,91.47,Clear,Clear,45.8,0.0,0.0,5.0,91.47,Clear,Clear
2024-08-03 03:00:00,0,3,0.0,0.0,,08/03/2024,44.3,0.0,0.0,10.0,93.85,Clear,Clear,44.3,0.0,0.0,10.0,93.85,Clear,Clear
2024-08-03 04:00:00,0,4,0.0,0.0,,08/03/2024,43.5,0.0,0.0,2.0,94.26,Clear,Clear,43.5,0.0,0.0,2.0,94.26,Clear,Clear
2024-08-03 05:00:00,1,5,0.0,0.0,0.0,08/03/2024,42.6,0.0,0.0,0.6000000000000001,93.3,Clear,Clear,42.6,0.0,0.0,0.6000000000000001,93.3,Clear,Clear
2024-08-03 06:00:00,0,6,0.0,0.0,,08/03/2024,42.8,0.0,0.0,0.3,94.28,Clear,Clear,42.8,0.0,0.0,0.30000000000000004,94.28,Clear,Clear
2024-08-03 07:00:00,0,7,0.0,0.0,,08/03/2024,43.9,0.0,0.0,0.0,90.87,Clear,Clear,43.9,0.0,0.0,0.0,90.87,Clear,Clear
2024-08-03 08:00:00,2,8,0.0,0.0,0.0,08/03/2024,47.6,0.0,0.0,0.0,81.36,Clear,Clear,47.6,0.0,0.0,0.0,81.36,Clear,Clear
2024-08-03 09:00:00,3,9,0.0,0.0,0.0,08/03/2024,52.6,0.001,100.0,0.0,68.79,Rain,Rainy,52.6,0.001,100.0,0.0,68.79,Rain,Rainy
2024-08-03 10:00:00,2,10,0.0,0.0,0.0,08/03/2024,57.1,0.0,0.0,0.0,58.77,Clear,Clear,57.1,0.0,0.0,0.0,58.77,Clear,Clear
2024-08-03 11:00:00,1,11,0.0,0.0,0.0,08/03/2024,60.6,0.0,0.0,0.0,51.47,Clear,Clear,60.6,0.0,0.0,0.0,51.47,Clear,Clear
2024-08-03 12:00:00,3,12,0.0,0.0,0.0,08/03/2024,62.8,0.0,0.0,10.0,46.99,Clear,Clear,62.8,0.0,0.0,10.0,46.99,Clear,Clear
2024-08-03 13:00:00,4,13,0.0,0.0,0.0,08/03/2024,64.6,0.0,0.0,0.0,42.07,Clear,Clear,64.6,0.0,0.0,0.0,42.07,Clear,Clear
2024-08-03 14:00:00,6,14,0.0,0.0,0.0,08/03/2024,65.1,0.0,0.0,2.0,39.25,Clear,Clear,65.1,0.0,0.0,2.0,39.25,Clear,Clear
2024-08-03 15:00:00,3,15,0.0,0.0,0.0,08/03/2024,64.6,0.0,0.0,40.0,41.02,Partially cloudy,Cloudy,64.6,0.0,0.0,40.0,41.02,Partially cloudy,Cloudy
2024-08-03 16:00:00,4,16,2.0,0.0,50.0,08/03/2024,64.1,0.0,0.0,5.6,41.8,Clear,Clear,64.1,0.0,0.0,5.6,41.8,Clear,Clear
2024-08-03 17:00:00,6,17,0.0,0.0,0.0,08/03/2024,61.5,0.0,0.0,28.7,46.71,Partially cloudy,Cloudy,61.5,0.0,0.0,28.7,46.71,Partially cloudy,Cloudy
2024-08-03 18:00:00,1,18,0.0,0.0,0.0,08/03/2024,56.2,0.0,0.0,80.0,60.53,Partially cloudy,Cloudy,56.2,0.0,0.0,80.0,60.53,Partially cloudy,Cloudy
2024-08-03 19:00:00,1,19,0.0,0.0,0.0,08/03/2024,53.5,0.0,0.0,100.0,69.63,Overcast,Cloudy,53.5,0.0,0.0,100.0,69.63,Overcast,Cloudy
2024-08-03 20:00:00,3,20,0.0,0.0,0.0,08/03/2024,51.4,0.0,0.0,100.0,76.54,Overcast,Cloudy,51.4,0.0,0.0,100.0,76.54,Overcast,Cloudy
2024-08-03 21:00:00,1,21,0.0,0.0,0.0,08/03/2024,49.8,0.0,0.0,41.6,81.02,Partially cloudy,Cloudy,49.8,0.0,0.0,41.6,81.02,Partially cloudy,Cloudy
2024-08-03 22:00:00,1,22,0.0,0.0,0.0,08/03/2024,48.3,0.0,0.0,100.0,84.63,Overcast,Cloudy,48.3,0.0,0.0,100.0,84.63,Overcast,Cloudy
2024-08-03 23:00:00,0,23,0.0,0.0,,08/03/2024,47.3,0.0,0.0,20.7,87.28,Partially cloudy,Cloudy,47.3,0.0,0.0,20.7,87.28,Partially cloudy,Cloudy
2024-08-04 00:00:00,0,0,0.0,0.0,,08/04/2024,45.5,0.0,0.0,10.0,89.19,Clear,Clear,45.5,0.0,0.0,10.0,89.19,Clear,Clear
2024-08-04 01:00:00,0,1,0.0,0.0,,08/04/2024,44.8,0.0,0.0,4.8,88.94,Clear,Clear,44.8,0.0,0.0,4.8,88.94,Clear,Clear
2024-08-04 02:00:00,0,2,0.0,0.0,,08/04/2024,43.8,0.0,0.0,1.7000000000000002,90.65,Clear,Clear,43.8,0.0,0.0,1.7000000000000002,90.65,Clear,Clear
2024-08-04 03:00:00,0,3,0.0,0.0,,08/04/2024,43.6,0.0,0.0,0.0,88.67,Clear,Clear,43.6,0.0,0.0,0.0,88.67,Clear,Clear
2024-08-04 04:00:00,0,4,0.0,0.0,,08/04/2024,42.4,0.0,0.0,0.0,90.87,Clear,Clear,42.4,0.0,0.0,0.0,90.87,Clear,Clear
2024-08-04 05:00:00,1,5,0.0,0.0,0.0,08/04/2024,38.7,0.0,0.0,0.0,88.62,Clear,Clear,38.7,0.0,0.0,0.0,88.62,Clear,Clear
2024-08-04 06:00:00,0,6,0.0,0.0,,08/04/2024,41.2,0.0,0.0,0.0,92.0,Clear,Clear,41.2,0.0,0.0,0.0,92.0,Clear,Clear
2024-08-04 07:00:00,0,7,0.0,0.0,,08/04/2024,40.9,0.0,0.0,0.0,91.55,Clear,Clear,40.9,0.0,0.0,0.0,91.55,Clear,Clear
2024-08-04 08:00:00,1,8,0.0,0.0,0.0,08/04/2024,44.5,0.0,0.0,0.0,89.12,Clear,Clear,44.5,0.0,0.0,0.0,89.12,Clear,Clear
2024-08-04 09:00:00,0,9,0.0,0.0,,08/04/2024,51.5,0.0,0.0,0.0,69.46,Clear,Clear,51.5,0.0,0.0,0.0,69.46,Clear,Clear
2024-08-04 10:00:00,4,10,1.0,0.3,25.0,08/04/2024,57.3,0.0,0.0,5.0,56.74,Clear,Clear,57.3,0.0,0.0,5.0,56.74,Clear,Clear
2024-08-04 11:00:00,7,11,0.0,0.0,0.0,08/04/2024,61.2,0.0,0.0,5.0,47.16,Clear,Clear,61.2,0.0,0.0,5.0,47.16,Clear,Clear
2024-08-04 12:00:00,5,12,0.0,0.0,0.0,08/04/2024,63.8,0.0,0.0,3.6,43.27,Clear,Clear,63.8,0.0,0.0,3.6,43.27,Clear,Clear
